-0.24252816	0.01927567	-0.041777328	0.4126624	0.20840546	0.036699016	-0.07940341	0.15583958	0.18764296	-0.10591217	0.03664089	0.012993093	0.030099738	-0.065110214	0.025886687	-0.025818463
-0.3151209	-0.041676655	-0.07940395	0.47579214	0.21715704	0.008939107	-0.09262156	0.32038525	0.29922265	-0.08552955	-0.022533143	0.023584617	-0.040143203	-0.014859424	0.053344484	-0.056152567
-0.3220225	-0.06800241	-0.09850792	0.42262286	0.15455297	-0.007408901	-0.09732734	0.3003866	0.2980532	-0.020367237	-0.044878867	0.011114485	-0.007909916	0.056978174	-0.06222609	-0.020042576
-0.26964408	0.013857542	-0.047397457	0.4281889	0.21579361	0.0134968925	-0.05697224	0.33424512	0.23820783	-0.019815186	-0.02633114	0.04722855	0.021120453	-0.03545844	0.048592947	-0.011583374
-0.32944724	-0.02184842	-0.045374487	0.4966479	0.25678414	0.08931948	-0.10289519	0.2480571	0.13812084	-0.09673994	0.08713525	-0.04350423	0.00055969786	-0.07913384	0.011513123	0.031985886
-0.29575777	-0.014792815	-0.090846665	0.36864743	0.21861537	0.09004271	-0.10284023	0.33998597	0.25960773	-0.108399846	-0.020428132	-0.04201338	0.055609446	0.009735908	-0.007383371	-0.035805807
-0.26003882	-0.046914004	-0.0315244	0.38311428	0.19231991	0.0063048378	-0.08105191	0.27337298	0.25013837	-0.04383501	-0.016423693	-0.006050093	0.027922181	-0.01096483	-0.01829541	-0.0072655817
-0.24167182	-0.013622596	-0.078418896	0.32637313	0.20476066	0.03402928	-0.024038361	0.2852706	0.23455091	-0.082958706	0.038060535	-0.063103214	0.05132165	0.015787533	0.06458468	0.0007522562
-0.2940939	0.037402958	-0.051140383	0.47425252	0.22320847	0.038501155	-0.08517301	0.20667508	0.20742275	-0.04042159	0.033128858	-0.056060016	0.010723333	0.011401816	-0.011421461	-0.039522905
-0.24006978	-0.013478518	-0.16134231	0.41152138	0.20159905	0.019700518	-0.11024244	0.38459566	0.32676432	-0.013359578	-0.11376945	0.057803422	-0.06131737	0.08047927	0.01464955	-0.099274956
-0.17464444	0.010662335	-0.04332585	0.33142412	0.16384913	-0.0033551569	-0.07985499	0.31774566	0.23318611	-0.06841825	-0.034549985	0.009200367	-0.017741693	-0.020075869	-0.016534224	-0.02520549
-0.35788357	-0.057845175	-0.122346625	0.4886288	0.2810558	0.10218726	-0.07904428	0.40919477	0.35090578	-0.12894483	-0.04399059	-0.014891637	0.032899383	-0.043687157	0.04564524	-0.03201191
-0.19065571	-0.050168008	-0.015488185	0.32740885	0.21809351	0.074205816	-0.10131488	0.27580336	0.19629322	-0.0884009	-0.0033743235	-0.052830257	0.034065645	0.028218837	-0.0066545783	-0.0025059641
-0.2692631	0.08252853	-0.034663595	0.3645015	0.23646301	0.06391281	-0.020306196	0.2233738	0.16397719	-0.12257497	0.04291828	-0.011765263	0.06328078	-0.10203359	0.04776522	0.05744985
-0.29110375	0.0040238593	-0.1030265	0.3723364	0.14395261	0.019023951	-0.11502985	0.21074113	0.1510373	-0.022587884	0.017135456	0.017444113	-0.02179611	0.0598406	-0.018391266	-0.093090646
-0.25627324	-0.0060027596	-0.05630535	0.34086707	0.15552856	0.10413042	-0.010327907	0.1804655	0.13949682	-0.050042875	0.059093397	-0.063854	0.06527067	-0.022257568	-0.01483642	0.0282505
-0.20723781	0.041701667	-0.021021174	0.30570796	0.10874518	0.017428165	-0.108141646	0.20968494	0.17938346	-0.09241598	-0.01780327	0.008835979	0.057249546	0.032766517	-0.032754906	0.019734856
-0.3177168	0.011377285	-0.01885512	0.40732875	0.3065149	0.057870176	-0.066767715	0.4144475	0.3122462	-0.056107476	-0.0020537735	0.021936817	0.06295664	0.0011763972	0.005288767	-0.048045296
-0.16153677	-0.040904436	-0.0326298	0.14501838	0.16186024	0.034124386	-0.06829312	0.22498907	0.13936083	-0.0010549587	-0.031402666	0.022761233	0.015222359	-0.07084782	0.059201382	-0.03465935
-0.18584901	-0.06817064	-0.07749736	0.270647	0.09719173	0.012820395	-0.08317904	0.26254869	0.23583026	-0.02858501	-0.03009102	0.07242378	-0.019556299	-0.0017966938	0.0033511121	-0.048284493
-0.18585508	0.02029805	0.009233065	0.2706813	0.10123154	0.08981279	-0.036348134	0.13052726	0.057157587	-0.037121385	0.03847792	0.004454831	0.05200283	-0.088397205	0.05131899	0.013644497
-0.27616996	-0.006278328	-0.01908413	0.3650818	0.1737759	0.065778576	-0.08419108	0.22702712	0.16997348	-0.029771375	-0.0151127875	-0.00868828	0.05487384	-0.015845248	0.036874566	-0.04273531
-0.22969171	-0.0825065	-0.14190926	0.36158875	0.10470324	-0.05336308	-0.13252763	0.2652159	0.2596389	0.044343416	-0.09375316	0.02367918	-0.041178145	0.062806554	-0.063051715	-0.08880851
-0.28675058	0.08260239	0.04181388	0.32161945	0.25977337	0.09310984	-0.01390234	0.23298854	0.18134117	-0.09683934	0.08419836	-0.09632484	0.10768407	-0.055902172	0.09149592	0.082909904
-0.22288415	-0.022081772	-0.023866573	0.23508345	0.11019538	0.028474882	-0.08064609	0.22537403	0.08953649	-0.05161664	0.07450696	-0.0419315	-0.008172221	-0.02301287	0.031122131	-0.042227253
-0.12652422	-0.006562185	-0.009928286	0.23336534	0.039658666	-0.020772269	-0.09352212	0.08100379	0.048904616	-0.046209127	0.047332693	0.0073423563	0.023923304	0.017821535	0.00071591383	-0.042585608
-0.20691061	-0.024469588	-0.03353155	0.27824068	0.07008542	-0.042570487	-0.11577284	0.11572467	0.12470337	0.0018606094	-0.05338255	0.003165412	-0.006431281	-0.0018151605	-0.06368174	-0.02473437
-0.2241645	-0.0127214845	0.011452299	0.36248937	0.25533795	0.096092954	-0.080958605	0.25622886	0.20263422	-0.06373327	-0.013265487	-0.09761132	0.057287026	-0.052263204	0.0988579	0.0595944
-0.22028612	0.08360283	0.0014843991	0.3404376	0.16734545	0.09122265	-0.0020462412	0.20390536	0.17274003	-0.056756057	0.07535107	-0.017997935	0.031614866	-0.035656605	0.080344126	0.057602454
-0.29538596	-0.04651476	-0.035425086	0.4094988	0.24576233	0.019293869	-0.06620269	0.19845808	0.1962636	-0.07481096	0.06863876	0.0354737	0.01946382	-0.06700857	0.048618123	-0.05012978
-0.20304102	-0.018618362	-0.050978515	0.29993007	0.15420832	0.07014241	-0.052636936	0.20851818	0.15949	-0.11245741	-0.01735228	-0.071741715	0.045208838	-0.036750507	0.05949806	-0.0016454438
-0.24582788	0.03478822	0.006255332	0.28840947	0.17604469	0.06350011	-0.08427485	0.2237958	0.14788784	-0.037700746	0.01134952	-0.06914216	0.03952735	-0.023992198	0.052967783	0.018507244
-0.24466169	0.012584343	-0.03753802	0.3555946	0.19660151	-0.0012703659	-0.078092724	0.18835498	0.11814334	-0.09728376	0.04153445	-0.048671898	0.00551933	-0.016299168	0.018757388	0.028945016
-0.20446016	0.021408703	-0.03490327	0.19616082	0.136437	0.044937383	-0.0732404	0.32292184	0.20733024	-0.017013583	0.0013096612	0.04251051	0.030683173	-0.03957553	-0.019879006	-0.0036541102
-0.22891234	0.092417076	0.030255534	0.27259398	0.19382326	0.042580985	0.008166878	0.06654643	0.0945714	-0.054227132	0.038156874	-0.07818121	0.072307356	-0.013783087	0.044701636	0.03619896
-0.10311134	-0.04942581	-0.06604222	0.16941199	0.042352967	-0.087952	-0.082073756	0.11876562	0.15426625	-0.018018747	-0.008758254	0.087737106	-0.07482024	0.031246621	-0.10026455	-0.030333634
-0.14373174	-0.008398388	-0.023697326	0.2450606	0.12498877	0.07884028	-0.013553235	0.27547514	0.12454375	-0.07396501	-0.03358539	-0.0012029556	0.017828748	-0.01048583	0.025860796	-0.06162476
-0.1473415	-0.021735827	-0.05677801	0.24296552	0.14839774	0.010320368	-0.1437089	0.21255837	0.15946898	0.03315354	-0.015489014	0.07702608	-0.04722361	-0.0012865224	-0.0010930654	-0.045881744
-0.2595734	0.026540484	-0.040533364	0.30700594	0.18608348	0.090822764	-0.09373164	0.28460687	0.22444233	-0.032587424	-0.03235969	0.015756918	0.055287138	-0.056030888	0.042906146	-0.0009420666
-0.036637895	0.037400384	0.0013557387	0.055927258	0.011094593	0.05745151	-0.017768161	-0.011145164	-0.028461402	-0.035316393	-0.002480441	0.023805914	-0.017410198	-0.041068166	0.007372124	-0.014070844
-0.15645772	-0.023295807	-0.020099178	0.27061003	0.18435843	0.05104245	-0.025204793	0.28986263	0.14597943	-0.06698146	0.040271476	-0.034255203	0.048271503	-0.010258441	0.05725545	-0.010880661
-0.15525077	0.009749984	0.038966812	0.2522075	0.14734456	0.008178617	-0.026487742	0.20814656	0.16915825	-0.09856465	-0.030424409	0.0016548805	0.0019029592	0.011548939	-0.0070768264	-0.022415064
-0.33008116	0.08005712	0.057946708	0.36081767	0.3129021	0.097189054	0.012404486	0.30045792	0.13447268	-0.15258066	0.13753678	-0.07137507	0.13463914	-0.119153336	0.07156038	0.10887878
-0.101027615	0.023939367	-0.05697883	0.09513501	0.06996192	0.0186921	-0.09813793	0.23329526	0.19410996	-0.055765055	0.009853701	-0.027152454	0.023039274	-0.031605817	0.045471273	-0.011133765
-0.19440936	0.023063486	0.027204745	0.27233893	0.18215606	0.057320673	-0.04172563	0.09959309	0.04220304	-0.031604104	0.030645195	0.0013216094	0.04373415	-0.02160724	0.018931465	0.020088794
-0.18053673	0.023994941	0.05961444	0.2163366	0.16820431	0.10231104	0.003604478	0.19155729	0.1510141	-0.11281896	0.084373824	-0.025170494	0.06753792	-0.022863002	0.047982715	0.01592559
-0.07076536	-0.040158596	-0.08396268	0.23548059	0.09088763	-0.076521836	-0.16443734	0.26589328	0.19910648	0.057817552	-0.09473267	0.08064966	-0.112613484	0.05610765	-0.11561234	-0.097327136
-0.11103041	-0.00744433	-0.04692796	0.21701683	0.1190013	-0.015550719	-0.0047573186	0.11854688	0.093703434	-0.027639572	0.019355072	0.05442209	0.011179109	0.011316598	-0.02405772	0.029847706
-0.22267738	0.08010995	0.033971064	0.27542305	0.11095197	0.07536149	-0.01599713	0.1897008	0.14210236	-0.089367524	0.05610787	-0.02256755	0.072398454	-0.022324355	0.017286897	-0.010850887
-0.12539409	-0.02534232	-0.041868854	0.17423014	0.024414605	0.020343378	-0.016569162	0.15054347	0.12617539	0.028072111	-0.021127688	0.013025826	0.022446863	0.01916032	0.032245424	0.00075198396
-0.09034983	-0.04613962	-0.12679027	0.17824769	0.0872008	-0.003687827	-0.14459278	0.2546831	0.23536722	0.023877285	-0.062298212	0.029741269	-0.09440866	0.06291399	-0.09068675	-0.018692503
-0.058946982	-0.03355459	-0.12641919	0.094480604	-0.030431498	-0.026274813	-0.16069676	0.21648593	0.18602242	0.0789816	-0.056452714	0.08225075	-0.067468256	0.09360942	-0.0443083	-0.07157378
-0.10977259	-0.07125902	-0.12322399	0.1481358	0.042567264	-0.062204186	-0.07823522	0.20117345	0.13275997	0.0071298615	-0.099251375	0.039808735	0.0060935034	0.058445293	-0.017941697	-0.0022318577
-0.123564996	-0.05516742	-0.08063196	0.29313716	0.05526448	-0.05698869	-0.1218285	0.21958129	0.22613317	0.0061306073	-0.096335076	0.118733585	-0.06850213	0.07138859	-0.07077352	-0.06310798
-0.10639601	0.002999256	-0.10723226	0.10135816	0.09273706	-0.0064380723	-0.08309148	0.12780163	0.090061136	0.024890859	-0.05070333	-0.00018384593	-0.004645201	0.018170489	-0.023691535	-0.0075510317
-0.026869806	-0.004772679	-0.0085852705	0.061364576	-0.031052552	-0.0069944756	-0.015210379	0.10758334	0.07745709	0.019474696	-0.053944025	-0.016608862	-0.015377226	0.03776587	-0.03046878	-0.056257915
-0.15643491	-0.023612421	-0.06212668	0.15625972	0.04262912	0.024299935	-0.009597883	0.14317036	0.15596335	-0.035788387	-0.07698323	-0.022271842	-0.054290846	0.04078191	-0.010997244	-0.06842492
-0.20533247	0.07460272	-0.022351166	0.40404353	0.21879739	0.09637934	-0.06876224	0.21221542	0.08735408	-0.1030295	0.0046930173	-0.062301483	0.07684001	-0.027883958	0.008011548	0.068902284
-0.30666175	0.047881506	-0.00050773495	0.4107101	0.23552296	0.125357	-0.06172001	0.21705328	0.13554384	-0.069887064	0.06349368	-0.0038964094	0.058138482	-0.040627148	0.054083806	0.01515557
-0.10971823	-0.025897697	-0.13435903	0.13593929	0.078957304	-0.03427141	-0.1265589	0.28344193	0.20120332	0.021922361	-0.12230305	0.08851108	-0.03829322	0.079470776	-0.017423363	-0.12184647
-0.21543014	0.1227551	0.11142642	0.13340056	0.21021897	0.095158	0.042572808	0.11962253	0.037245184	-0.12265301	0.10799373	-0.15972371	0.04504059	-0.17376447	0.14202099	0.1011892
-0.27290392	0.05837953	0.051454272	0.3790542	0.22766717	0.10465889	-0.044470336	0.36167967	0.17458405	-0.10634471	0.015409209	-0.05118347	0.040420175	-0.037754465	0.023168933	0.010865055
-0.13728432	-0.03903445	-0.052894637	0.34179026	0.15058066	-0.046430822	-0.13350452	0.2086443	0.1759903	0.033048596	-0.04940766	0.01479612	-0.06552554	0.074829794	0.022914033	-0.07642032
-0.3259752	0.11164053	0.062213764	0.31538266	0.27881098	0.17378417	0.022149403	0.10925777	0.014866329	-0.20090997	0.122978374	-0.115782075	0.08349779	-0.121873125	0.16033816	0.11063481
-0.10961248	-0.02064766	-0.022207484	0.2432653	0.062721476	0.0018974493	-0.009843121	0.10925878	0.082158975	-0.055839527	0.043015517	0.014612147	0.008821168	0.02640666	-0.014024395	0.037620965
-0.15725344	0.005358367	-0.054887027	0.286625	0.07535278	0.0040103104	-0.07659929	0.14366296	0.16675138	-0.056626875	0.03613998	-0.005485372	-0.024032857	-0.006829563	0.005605319	-0.030434996
-0.15886189	-0.0062820027	-0.050607692	0.1828277	0.13655147	-0.031212246	-0.0698071	0.22640501	0.18248549	-0.056664787	0.006668688	0.022579813	-0.03348272	-0.026610134	0.022393702	-0.00046162336
